Folder,Id,Field,Well,CoringTop,CoringDown,CoringTopBind,CoringDownBind,CoreRecovery,PhotoTop,PhotoDown,PhotoType,LayerTop,LayerDown,Rock,Carbonate,Ruin,Saturation
Unload2,1000178,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,3.18,3.52,ДС,3.18,3.52,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000179,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,3.18,3.52,УФ,3.18,3.52,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000180,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,3.52,3.76,ДС,3.52,3.76,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000181,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,3.52,3.76,УФ,3.52,3.76,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000182,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,3.76,3.96,ДС,3.76,4.63,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000183,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,3.76,3.96,УФ,3.76,4.63,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000184,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,3.96,4.63,ДС,3.76,4.63,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000185,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,3.96,4.63,УФ,3.76,4.63,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000186,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,4.63,4.96,ДС,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000187,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,4.63,4.96,УФ,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000188,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,4.96,5.94,ДС,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000189,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,4.96,5.94,УФ,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000190,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,5.94,6.94,ДС,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000191,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,5.94,6.94,УФ,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000192,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,6.94,7.93,ДС,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000193,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,6.94,7.93,УФ,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000194,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,7.93,8.93,ДС,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000195,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,7.93,8.93,УФ,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000196,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,8.93,9.94,ДС,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000197,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,8.93,9.94,УФ,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000198,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,9.94,10.92,ДС,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000199,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,9.94,10.92,УФ,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000200,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,10.92,11.92,ДС,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000201,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,10.92,11.92,УФ,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000202,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,11.92,12.92,ДС,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000203,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,11.92,12.92,УФ,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000204,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,12.92,13.92,ДС,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000205,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,12.92,13.92,УФ,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000206,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,13.92,14.92,ДС,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000207,Field4,Well4,2728.0,2743.0,2727.5,2742.5,14.92,13.92,14.92,УФ,4.63,14.92,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000208,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,0.0,0.99,ДС,0.0,7.02,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000209,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,0.0,0.99,УФ,0.0,7.02,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000210,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,0.99,1.99,ДС,0.0,7.02,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000211,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,0.99,1.99,УФ,0.0,7.02,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000212,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,1.99,3.0,ДС,0.0,7.02,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000213,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,1.99,3.0,УФ,0.0,7.02,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000214,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,3.0,4.0,ДС,0.0,7.02,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000215,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,3.0,4.0,УФ,0.0,7.02,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000216,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,4.0,5.0,ДС,0.0,7.02,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000217,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,4.0,5.0,УФ,0.0,7.02,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000218,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,5.0,6.0,ДС,0.0,7.02,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000219,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,5.0,6.0,УФ,0.0,7.02,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000220,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,6.0,6.99,ДС,0.0,7.02,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000221,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,6.0,6.99,УФ,0.0,7.02,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000222,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,6.99,7.02,ДС,0.0,7.02,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000223,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,6.99,7.02,УФ,0.0,7.02,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000224,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,7.02,8.0,ДС,7.02,8.39,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000225,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,7.02,8.0,УФ,7.02,8.39,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000226,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,8.0,8.39,ДС,7.02,8.39,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000227,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,8.0,8.39,УФ,7.02,8.39,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000228,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,8.39,8.99,ДС,8.39,8.99,известняк,сильнокарбонатный,не разрушен,не опред.
Unload2,1000229,Field4,Well4,2813.0,2822.0,2812.4,2821.4,8.99,8.39,8.99,УФ,8.39,8.99,известняк,сильнокарбонатный,не разрушен,не опред.
Unload2,1000230,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,0.0,0.3,ДС,0.0,0.3,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1000231,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,0.0,0.3,УФ,0.0,0.3,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1000232,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,0.3,0.87,ДС,0.3,0.87,известняк,сильнокарбонатный,не разрушен,не опред.
Unload2,1000233,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,0.3,0.87,УФ,0.3,0.87,известняк,сильнокарбонатный,не разрушен,не опред.
Unload2,1000234,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,0.87,0.97,ДС,0.87,1.08,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1000235,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,0.87,0.97,УФ,0.87,1.08,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1000236,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,0.97,1.08,ДС,0.87,1.08,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1000237,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,0.97,1.08,УФ,0.87,1.08,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1000238,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,1.08,1.96,ДС,1.08,2.22,песчаник,с карбонатными обломками или конкрециями,не разрушен,нефтенасыщенные
Unload2,1000239,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,1.08,1.96,УФ,1.08,2.22,песчаник,с карбонатными обломками или конкрециями,не разрушен,нефтенасыщенные
Unload2,1000240,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,1.96,2.22,ДС,1.08,2.22,песчаник,с карбонатными обломками или конкрециями,не разрушен,нефтенасыщенные
Unload2,1000241,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,1.96,2.22,УФ,1.08,2.22,песчаник,с карбонатными обломками или конкрециями,не разрушен,нефтенасыщенные
Unload2,1000242,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,2.22,2.51,ДС,2.22,2.51,песчаник,пятнисто карбонатный,не разрушен,не опред.
Unload2,1000243,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,2.22,2.51,УФ,2.22,2.51,песчаник,пятнисто карбонатный,не разрушен,не опред.
Unload2,1000244,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,2.51,2.96,ДС,2.51,5.18,песчаник,с карбонатными обломками или конкрециями,не разрушен,нефтенасыщенные
Unload2,1000245,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,2.51,2.96,УФ,2.51,5.18,песчаник,с карбонатными обломками или конкрециями,не разрушен,нефтенасыщенные
Unload2,1000246,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,2.96,3.96,ДС,2.51,5.18,песчаник,с карбонатными обломками или конкрециями,не разрушен,нефтенасыщенные
Unload2,1000247,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,2.96,3.96,УФ,2.51,5.18,песчаник,с карбонатными обломками или конкрециями,не разрушен,нефтенасыщенные
Unload2,1000248,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,3.96,4.96,ДС,2.51,5.18,песчаник,с карбонатными обломками или конкрециями,не разрушен,нефтенасыщенные
Unload2,1000249,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,3.96,4.96,УФ,2.51,5.18,песчаник,с карбонатными обломками или конкрециями,не разрушен,нефтенасыщенные
Unload2,1000250,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,4.96,5.18,ДС,2.51,5.18,песчаник,с карбонатными обломками или конкрециями,не разрушен,нефтенасыщенные
Unload2,1000251,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,4.96,5.18,УФ,2.51,5.18,песчаник,с карбонатными обломками или конкрециями,не разрушен,нефтенасыщенные
Unload2,1000252,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,5.18,5.96,ДС,5.18,6.71,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1000253,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,5.18,5.96,УФ,5.18,6.71,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1000254,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,5.96,6.71,ДС,5.18,6.71,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1000255,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,5.96,6.71,УФ,5.18,6.71,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1000256,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,6.71,6.96,ДС,6.71,7.33,песчаник,не карбонатный,не разрушен,пятнисто нефтенасыщенные
Unload2,1000257,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,6.71,6.96,УФ,6.71,7.33,песчаник,не карбонатный,не разрушен,пятнисто нефтенасыщенные
Unload2,1000258,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,6.96,7.33,ДС,6.71,7.33,песчаник,не карбонатный,не разрушен,пятнисто нефтенасыщенные
Unload2,1000259,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,6.96,7.33,УФ,6.71,7.33,песчаник,не карбонатный,не разрушен,пятнисто нефтенасыщенные
Unload2,1000260,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,7.33,7.96,ДС,7.33,7.99,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000261,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,7.33,7.96,УФ,7.33,7.99,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000262,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,7.96,7.99,ДС,7.33,7.99,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000263,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,7.96,7.99,УФ,7.33,7.99,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000264,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,7.99,8.53,ДС,7.99,8.53,песчаник,не карбонатный,не разрушен,пятнисто нефтенасыщенные
Unload2,1000265,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,7.99,8.53,УФ,7.99,8.53,песчаник,не карбонатный,не разрушен,пятнисто нефтенасыщенные
Unload2,1000266,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,8.53,8.96,ДС,8.53,12.08,песчаник,пятнисто карбонатный,не разрушен,не опред.
Unload2,1000267,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,8.53,8.96,УФ,8.53,12.08,песчаник,пятнисто карбонатный,не разрушен,не опред.
Unload2,1000268,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,8.96,9.96,ДС,8.53,12.08,песчаник,пятнисто карбонатный,не разрушен,не опред.
Unload2,1000269,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,8.96,9.96,УФ,8.53,12.08,песчаник,пятнисто карбонатный,не разрушен,не опред.
Unload2,1000270,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,9.96,10.96,ДС,8.53,12.08,песчаник,пятнисто карбонатный,не разрушен,не опред.
Unload2,1000271,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,9.96,10.96,УФ,8.53,12.08,песчаник,пятнисто карбонатный,не разрушен,не опред.
Unload2,1000272,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,10.96,11.95,ДС,8.53,12.08,песчаник,пятнисто карбонатный,не разрушен,не опред.
Unload2,1000273,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,10.96,11.95,УФ,8.53,12.08,песчаник,пятнисто карбонатный,не разрушен,не опред.
Unload2,1000274,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,11.95,12.08,ДС,8.53,12.08,песчаник,пятнисто карбонатный,не разрушен,не опред.
Unload2,1000275,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,11.95,12.08,УФ,8.53,12.08,песчаник,пятнисто карбонатный,не разрушен,не опред.
Unload2,1000276,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,12.08,12.95,ДС,12.08,13.22,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1000277,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,12.08,12.95,УФ,12.08,13.22,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1000278,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,12.95,13.22,ДС,12.08,13.22,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1000279,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,12.95,13.22,УФ,12.08,13.22,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1000280,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,13.22,13.93,ДС,13.22,14.46,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000281,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,13.22,13.93,УФ,13.22,14.46,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000282,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,13.93,14.46,ДС,13.22,14.46,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000283,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,13.93,14.46,УФ,13.22,14.46,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000284,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,14.46,14.92,ДС,14.46,15.11,известняк,сильнокарбонатный,частично разрушен,не опред.
Unload2,1000285,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,14.46,14.92,УФ,14.46,15.11,известняк,сильнокарбонатный,частично разрушен,не опред.
Unload2,1000286,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,14.92,15.11,ДС,14.46,15.11,известняк,сильнокарбонатный,частично разрушен,не опред.
Unload2,1000287,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,14.92,15.11,УФ,14.46,15.11,известняк,сильнокарбонатный,частично разрушен,не опред.
Unload2,1000288,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,15.11,15.87,ДС,15.11,15.87,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000289,Field4,Well4,2822.0,2838.0,2821.4,2837.4,15.87,15.11,15.87,УФ,15.11,15.87,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000290,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,0.0,1.0,ДС,0.0,1.46,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000291,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,0.0,1.0,УФ,0.0,1.46,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000292,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,1.0,1.46,ДС,0.0,1.46,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000293,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,1.0,1.46,УФ,0.0,1.46,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000294,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,1.46,1.93,ДС,1.46,1.93,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1000295,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,1.46,1.93,УФ,1.46,1.93,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1000296,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,1.93,2.0,ДС,1.93,2.33,пересл. аргиллита и алевролита,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000297,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,1.93,2.0,УФ,1.93,2.33,пересл. аргиллита и алевролита,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000298,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,2.0,2.33,ДС,1.93,2.33,пересл. аргиллита и алевролита,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000299,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,2.0,2.33,УФ,1.93,2.33,пересл. аргиллита и алевролита,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1000300,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,2.33,2.7,ДС,2.33,2.7,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000301,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,2.33,2.7,УФ,2.33,2.7,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000302,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,2.7,2.95,ДС,2.7,2.95,уголь,не карбонатный,не разрушен,не опред.
Unload2,1000303,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,2.7,2.95,УФ,2.7,2.95,уголь,не карбонатный,не разрушен,не опред.
Unload2,1000304,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,2.95,3.0,ДС,2.95,3.43,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000305,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,2.95,3.0,УФ,2.95,3.43,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000306,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,3.0,3.43,ДС,2.95,3.43,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000307,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,3.0,3.43,УФ,2.95,3.43,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000308,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,3.43,3.95,ДС,3.43,3.95,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000309,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,3.43,3.95,УФ,3.43,3.95,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1000310,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,3.95,4.0,ДС,3.95,6.75,песчаник,не карбонатный,не разрушен,нефтенасыщенные
Unload2,1000311,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,3.95,4.0,УФ,3.95,6.75,песчаник,не карбонатный,не разрушен,нефтенасыщенные
Unload2,1000312,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,4.0,5.0,ДС,3.95,6.75,песчаник,не карбонатный,не разрушен,нефтенасыщенные
Unload2,1000313,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,4.0,5.0,УФ,3.95,6.75,песчаник,не карбонатный,не разрушен,нефтенасыщенные
Unload2,1000314,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,5.0,5.99,ДС,3.95,6.75,песчаник,не карбонатный,не разрушен,нефтенасыщенные
Unload2,1000315,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,5.0,5.99,УФ,3.95,6.75,песчаник,не карбонатный,не разрушен,нефтенасыщенные
Unload2,1000316,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,5.99,6.75,ДС,3.95,6.75,песчаник,не карбонатный,не разрушен,нефтенасыщенные
Unload2,1000317,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,5.99,6.75,УФ,3.95,6.75,песчаник,не карбонатный,не разрушен,нефтенасыщенные
Unload2,1000318,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,6.75,6.99,ДС,6.75,7.87,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,не опред.
Unload2,1000319,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,6.75,6.99,УФ,6.75,7.87,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,не опред.
Unload2,1000320,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,6.99,7.87,ДС,6.75,7.87,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,не опред.
Unload2,1000321,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,6.99,7.87,УФ,6.75,7.87,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,не опред.
Unload2,1000322,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,7.87,8.0,ДС,7.87,8.11,алевролит,сильнокарбонатный,не разрушен,не опред.
Unload2,1000323,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,7.87,8.0,УФ,7.87,8.11,алевролит,сильнокарбонатный,не разрушен,не опред.
Unload2,1000324,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,8.0,8.11,ДС,7.87,8.11,алевролит,сильнокарбонатный,не разрушен,не опред.
Unload2,1000325,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,8.0,8.11,УФ,7.87,8.11,алевролит,сильнокарбонатный,не разрушен,не опред.
Unload2,1000326,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,8.11,8.99,ДС,8.11,8.99,пересл. аргиллита и алевролита,не карбонатный,частично разрушен,не опред.
Unload2,1000327,Field4,Well4,2875.0,2884.0,2875.9,2884.9,8.99,8.11,8.99,УФ,8.11,8.99,пересл. аргиллита и алевролита,не карбонатный,частично разрушен,не опред.
Unload2,1000328,Field4,Well4,2884.0,2898.0,2884.9,2898.9,13.89,0.0,0.48,ДС,0.0,0.48,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1000329,Field4,Well4,2884.0,2898.0,2884.9,2898.9,13.89,0.0,0.48,УФ,0.0,0.48,песчаник,не карбонатный,не разрушен,не опред.
